S.No,Product Name,Catalog No,CAS Number,Chemical / Systematic Name,Molecular Formula,Molecular Weight,Purity,Stock Status,Sub Category,Main Category,Product Slug,Live Product URL,Image URL,Created Date,Updated Date,MongoDB ID
625,N-desmethylxanomeline,PV-X003001,131986-96-4,"3-[4-(Hexyloxy)-1,2,5-thiadiazol-3-yl]-1,2,5,6-tetrahydropyridine",C13H21N3OS,267.39,,In Stock,Xanomeline,API Impurity Standards,n-desmethylxanomeline,https://pharmavive.com/products/browse/xanomeline/n-desmethylxanomeline,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753722442/products/olp6zsemwwb8rejcg3ph.png,2025-07-28 17:06:45,2025-07-28 17:07:22,6887ae2563998afe53416406
626,Nabumetone,PV-N001000,42924-53-8,4-(6-Methoxynaphthalen-2-yl)butan-2-one,C15H16O2,228.3,,In Stock,Nabumetone,API Impurity Standards,nabumetone,https://pharmavive.com/products/browse/nabumetone/nabumetone,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454334/products/zjixa8lof9p6xnc1tgpj.png,2025-07-25 14:37:59,2025-07-25 14:38:55,688396c763998afe53414a8d
627,Nabumetone EP Impurity A,PV-N001001,343272-52-6,3-(6-Methoxynaphthalen-2-yl)-5-methylcyclohexanone,C18H20O2,268.4,,In Stock,Nabumetone,API Impurity Standards,nabumetone-ep-impurity-a,https://pharmavive.com/products/browse/nabumetone/nabumetone-ep-impurity-a,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454345/products/bv2strigtn1szlc7cpka.png,2025-07-25 14:38:00,2025-07-25 14:39:05,688396c863998afe53414a91
628,Nabumetone EP Impurity B,PV-N001002,343272-51-5,(5RS)-5-(6-Methoxynaphthalen-2-yl)-3-methylcyclohex-2-enone,C18H18O2,266.3,,In Stock,Nabumetone,API Impurity Standards,nabumetone-ep-impurity-b,https://pharmavive.com/products/browse/nabumetone/nabumetone-ep-impurity-b,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454357/products/ezaiyjjkmshd4wxlcq5x.png,2025-07-25 14:38:01,2025-07-25 14:39:18,688396c963998afe53414a95
629,Nabumetone EP Impurity C,PV-N001003,65726-24-1,(2RS)-4-(6-Methoxynaphthalen-2-yl)butan-2-ol,C15H18O2,230.3,,In Stock,Nabumetone,API Impurity Standards,nabumetone-ep-impurity-c,https://pharmavive.com/products/browse/nabumetone/nabumetone-ep-impurity-c,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454367/products/bmccgyz2zwxv2m7zfnc3.png,2025-07-25 14:38:01,2025-07-25 14:39:28,688396c963998afe53414a99
630,Nabumetone EP Impurity D,PV-N001004,127053-22-9,(E)-4-(6-methoxynaphthalen-2-yl)but-3-en-2-one,C15H14O2,226.3,,In Stock,Nabumetone,API Impurity Standards,nabumetone-ep-impurity-d,https://pharmavive.com/products/browse/nabumetone/nabumetone-ep-impurity-d,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454380/products/d2qr3gdeiupvmiscfoaf.png,2025-07-25 14:38:02,2025-07-25 14:39:41,688396ca63998afe53414a9d
631,Nabumetone EP Impurity E,PV-N001005,343272-53-7,"1,5-Bis(6-methoxynaphthalen-2-yl)pentan-3-one",C27H26O3,398.5,,In Stock,Nabumetone,API Impurity Standards,nabumetone-ep-impurity-e,https://pharmavive.com/products/browse/nabumetone/nabumetone-ep-impurity-e,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454397/products/nf3te8v30txofz9mskiq.png,2025-07-25 14:38:03,2025-07-25 14:39:57,688396cb63998afe53414aa1
632,Nabumetone EP Impurity F,PV-N001006,29619-45-2,"6,6'-Dimethoxy-2,2'-binaphthalenyl",C22H18O2,314.4,,In Stock,Nabumetone,API Impurity Standards,nabumetone-ep-impurity-f,https://pharmavive.com/products/browse/nabumetone/nabumetone-ep-impurity-f,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454409/products/suzfgcfvqwwf1dtgensz.png,2025-07-25 14:38:03,2025-07-25 14:40:09,688396cb63998afe53414aa5
633,Nabumetone Impurity 2,PV-N001008,6297-10-5,Ethyl 6-methoxy-2-naphthoate,C14H14O3,230.3,,In Stock,Nabumetone,API Impurity Standards,nabumetone-impurity-2,https://pharmavive.com/products/browse/nabumetone/nabumetone-impurity-2,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454438/products/giprdihotvhlrznupnmr.png,2025-07-25 14:38:05,2025-07-25 14:40:39,688396cd63998afe53414aad
634,Nabumetone Impurity 3,PV-N001009,3900-45-6,1-(6-Methoxynaphthalen-2-yl)ethan-1-one,C13H12O2,200.2,,In Stock,Nabumetone,API Impurity Standards,nabumetone-impurity-3,https://pharmavive.com/products/browse/nabumetone/nabumetone-impurity-3,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454453/products/gshiharxoelbc9smj27m.png,2025-07-25 14:38:05,2025-07-25 14:40:54,688396cd63998afe53414ab1
635,Nalbuphine,PV-N003000,20594-83-6,"(4R,4aS,7S,7aR,12bS)-3-(cyclobutylmethyl)-1,2,3,4,5,6,7,7a-octahydro-4aH-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7,9-triol",C21H27NO4,357.5,,In Stock,Nalbuphine,API Impurity Standards,nalbuphine,https://pharmavive.com/products/browse/nalbuphine/nalbuphine,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454740/products/qf0jbejcqp7dmekzrtnf.png,2025-07-25 14:45:02,2025-07-25 14:45:40,6883986e63998afe53414b75
636,Nalbuphine N-oxide,PV-N003006,112242-13-4,"(4R,4aS,7S,7aR,12bS)-3-(Cyclobutylmethyl)-4a,7,9-trihydroxy-2,3,4,4a,5,6,7,7a-octahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinoline 3-oxide",C21H27NO5,373.45,,In Stock,Nalbuphine,API Impurity Standards,nalbuphine-n-oxide,https://pharmavive.com/products/browse/nalbuphine/nalbuphine-n-oxide,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454813/products/nkxs7atdvw5sopo1w6d5.png,2025-07-25 14:45:06,2025-07-25 14:46:53,6883987263998afe53414b8d
637,Naloxone,PV-N002000,465-65-6,"(5α)-4,5-Epoxy-3,14-dihydroxy-17-(2-propen-1-yl)morphinan-6-one",C19H21NO4,327.37,,In Stock,Naloxone,API Impurity Standards,naloxone,https://pharmavive.com/products/browse/naloxone/naloxone,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454522/products/nhirv20tobqesctzubzw.png,2025-07-25 14:41:14,2025-07-25 14:42:02,6883978a63998afe53414b0d
638,Naloxone EP Impurity A,PV-N002001,33522-95-1,"4,5α-Epoxy-3,14-dihydroxymorphinan-6-one (as per EP)",C16H17NO4,287.3,,In Stock,Naloxone,API Impurity Standards,naloxone-ep-impurity-a,https://pharmavive.com/products/browse/naloxone/naloxone-ep-impurity-a,https://res.cloudinary.com/dlkh6unr5/image/upload/v1753454532/products/menqrm8taotrrt8uc0tp.png,2025-07-25 14:41:15,2025-07-25 14:42:13,6883978b63998afe53414b11
